HEADER,2010-09-20,QUANTIFI,C:/Quantifi/NightlyBatch/20100920/reports\CorrExposure.csv,2010-09-21 18:19:49,UAT,1,INTERNAL
20100920,,,There are no Risk Results available for trade CDO0000639 as of 20-Sep-2010,,,,,,,,
20100920,,,There are no Risk Results available for trade CDO0000640 as of 20-Sep-2010,,,,,,,,
20100920,2.5.1.9.2.3.1.2,L_USD_3449_CDX6_7-10_7y_ECD3449.,DJ CDX.NA.IG 5yr,20130620,0.15,-801.678791495188,-859.497351923758,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_3449_CDX6_7-10_7y_ECD3449.,DJ CDX.NA.IG 7yr,20130620,0.15,10611.0096333798,10911.7218728838,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_3449_CDX6_7-10_7y_ECD3449.,DJ CDX.NA.IG 10yr,20130620,0.03,0,0,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_3449_CDX6_7-10_7y_ECD3449.,DJ CDX.NA.IG 5yr,20130620,0.03,-13412.3586108769,-12844.310289051,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_3449_CDX6_7-10_7y_ECD3449.,DJ CDX.NA.IG 7yr,20130620,0.03,0,0,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_3449_CDX6_7-10_7y_ECD3449.,DJ CDX.NA.IG 10yr,20130620,0.3,0,0,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_3449_CDX6_7-10_7y_ECD3449.,DJ CDX.NA.IG 5yr,20130620,0.3,0,0,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_3449_CDX6_7-10_7y_ECD3449.,DJ CDX.NA.IG 7yr,20130620,0.3,2189.62999893733,2241.19040896982,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_3449_CDX6_7-10_7y_ECD3449.,DJ CDX.NA.IG 10yr,20130620,0.07,0,0,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_3449_CDX6_7-10_7y_ECD3449.,DJ CDX.NA.IG 5yr,20130620,0.07,-17294.709687973,-14685.7467846023,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_3449_CDX6_7-10_7y_ECD3449.,DJ CDX.NA.IG 7yr,20130620,0.07,2952.63631277373,2789.91419809844,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_3453_CDX6_7-10_7y_ECD3453,DJ CDX.NA.IG 10yr,20160620,0.1,52257.3729061706,54628.8346013907,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_3453_CDX6_7-10_7y_ECD3453,DJ CDX.NA.IG 5yr,20160620,0.1,0,0,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_3453_CDX6_7-10_7y_ECD3453,DJ CDX.NA.IG 7yr,20160620,0.1,5895.29227290049,5896.89124911096,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_3453_CDX6_7-10_7y_ECD3453,DJ CDX.NA.IG 10yr,20160620,0.15,19772.8071157125,19700.683469278,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_3453_CDX6_7-10_7y_ECD3453,DJ CDX.NA.IG 5yr,20160620,0.15,0,0,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_3453_CDX6_7-10_7y_ECD3453,DJ CDX.NA.IG 7yr,20160620,0.15,0,0,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_3453_CDX6_7-10_7y_ECD3453,DJ CDX.NA.IG 10yr,20160620,0.03,1614.62824020705,1508.12343309196,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_3453_CDX6_7-10_7y_ECD3453,DJ CDX.NA.IG 5yr,20160620,0.03,0,0,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_3453_CDX6_7-10_7y_ECD3453,DJ CDX.NA.IG 7yr,20160620,0.03,-22815.3605719416,-22829.4646980793,,,USD,
20100920,2.5.1.9.2.3.1.2,L_USD_3453_CDX6_7-10_7y_ECD3453,DJ CDX.NA.IG 10yr,20160620,0.3,-941.881779329937,-972.765974087141,,,USD,
